course_id,course_item_id,taiwan_user_id,course_item_grade_ts,course_item_passing_state_id,course_item_grade_overall,course_item_grade_verified,course_item_grade_pending
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ed8deb4ac01a819114a2dbce1ada04ad76172de0,2015-09-03 10:52:22.10,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",445fe163d5dbcc14862480d737fbb12de156ef98,2015-10-15 23:03:25.258,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",25cf4e54d50724231717bd8f753ec01565acaeb7,2015-10-03 02:56:40.963,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",021253b50bc722748324af3eddeababd34d650cb,2015-11-19 12:22:21.982,1,0.9,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",b9ef3f2315cedbc42badaf9a49ed3fde3274feb0,2016-02-15 13:16:37.227,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",3af9b8174fe0e889ec24311600f076555e61b344,2015-09-10 14:00:53.169,1,0.8,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",4c7ed2e6e367d77bd6e7ce286ed87d9568cfe298,2016-01-22 07:56:21.102,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",4f7f8d44b1dc0ad1abe3292a0936d521771665fe,2015-12-10 09:03:56.908,1,0.95,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",c8e1a8fcc58ecc4f338daa34232dd6d3ac73410f,2015-06-25 04:33:02.957,1,0.8,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",3efcf42aadf4322ed66e2669b0b90717a648734e,2015-06-17 21:28:29.529,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",263585df0bfcdb2ffcaa6a6a821f3d23ee206060,2015-07-17 05:30:50.375,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",19df7e3e4c44955abd385a493c4ebe40435d26a2,2015-08-19 02:31:24.475,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ef8642673f8242a4a56535ba801d71ff08ce8a08,2015-06-16 06:36:13.125,0,0.55,0.55,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",b80c2ae3f9df86ac3a1e770404e68be721b9d6f7,2015-08-01 09:39:29.754,1,0.9,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1c53f70556c5bfaa2b9413f9bc5259eed074bec5,2015-07-15 12:13:25.041,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",cd54712813ea7066759d3c26a6e1da28132dbb14,2015-08-23 06:49:56.541,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",82601f0dd44a219106e8d7f4b4fc645aebd4f306,2015-06-16 13:19:19.02,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",9cd35cf123bf04f8250b1e31b83315fcd725bc08,2015-07-08 05:32:51.172,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",06f9555c8bff66373e5a5ecf55ea3458b7d530ee,2015-08-07 22:49:51.828,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",5a88d0b8dd063a297f727a2b1044efc8f8d253c2,2015-06-16 12:24:16.915,0,0.65,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f9638ea363df3f7eb784afe3fc256c1737911b0e,2015-07-24 23:46:27.607,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",82d4b71394990f4dd82891fe25620e34ed2ff5de,2015-07-18 03:14:08.042,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",d334f97c25c89746cde5496ea12959471d7014dd,2015-08-27 19:43:04.215,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",523e5249a4a986e2953f2f795fa74676936a949d,2016-01-24 06:46:15.37,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",bd3c5c91526d120328160e8da8a87dc079f1bfc6,2016-03-16 14:38:12.013,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f3e39dc436a143e57072ccd6d398f9b7b8fda0a4,2015-10-07 09:02:33.03,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",64bf56ccfcd29da2f5e9b83f25118893c23f3c73,2016-03-10 08:09:24.052,1,0.9,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1cedfea6461e2a0c80ee641cd9475bf229ec1679,2015-07-21 20:12:57.884,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",581fe3b59edac2d7ca6a02d38bf2ea95f0b2c623,2016-04-14 05:14:33.859,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",db973484544a2ea4595411c67e574ade961aff68,2015-06-28 10:18:54.226,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",2b091ac5adb38394d2739d1e8229c33ca887edb4,2015-08-25 13:39:14.034,1,0.95,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",607ae8ed64f6a7e1c53d6e8a3d2dacd18bd76479,2015-12-24 03:53:06.80,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f6255fc08ce594a171484ec3206ea28d87518e5d,2015-08-13 04:55:10.745,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",9e30cd3c4553068307dde51253ce7b82dc56538b,2015-07-21 08:26:06.829,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",4d41625adc97e79395967316036d950de8f0863a,2015-09-22 19:25:19.757,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",e7c17dacad6cc57cca521832a1d640e4b3b9e6f3,2015-08-16 13:33:39.423,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",b653717d7f7fc1c67cc1394166dcfb69141f3b30,2016-04-08 14:54:08.185,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",14ac72deef188e3a5be47b9eaffe969634b3ba8c,2015-06-20 14:02:56.063,1,0.95,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f769a5166fc80a2f72b8e77246a3fb497348893b,2015-07-18 04:13:44.245,2,0.8,0.8,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",221392a6a303e999172b9987a9b2dddeed43ca55,2015-08-27 15:44:08.427,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",58f1ddbdf0b42f6b4f153168a5038049433df2f1,2015-06-24 17:40:56.127,0,0.6,0.6,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",d1a7e69d6e473cee427f4d45153145c56b30d5e6,2015-09-26 05:07:48.196,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",87a1dbcde4f60324d9dbd1ed25b0db98fe539989,2015-06-24 09:34:39.129,1,0.9,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1eb01f6020c23c3fb274c81cdb170d2c761942ba,2015-08-28 19:01:39.166,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",a58168cdc8d04e692bb844d54bb6f536db74b6fc,2015-06-20 02:28:41.116,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",30a1170043fdda61093482188a75ef2e1e988775,2015-12-16 13:20:54.448,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ab3ac07a49198986839e5ffbf562914a59fcb9d8,2015-08-13 17:47:18.291,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",830b11fe5f83b2ea899e382ec4119f7181972a60,2015-06-16 11:48:24.243,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",340238185e6760be40c32c02bef7e503a4279c4d,2015-06-16 01:35:50.201,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",745afdf1197f18fa23d7f6ec518310a46b2a1f3d,2015-08-10 05:42:22.693,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",e5bf670752d14375b9ffd06c178de4f3e7c52496,2016-01-26 11:27:22.904,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1175104d3dd5ed73b80fbf311e6757d3093a24f3,2015-06-18 12:33:58.09,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",dc4faa0cfc414d3801d6091e494adb8e51603b1c,2015-06-17 02:50:56.803,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",af5f7e4229e82480422de52347df24344b210e60,2015-08-16 09:39:11.696,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",9f5edb21a7c2373b5ebfd936b3e9a5494c3b5ad2,2015-06-15 21:05:55.074,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",3c9663a39e44437cb5116b5d1ceb25eb27273d4a,2015-06-22 10:54:39.666,1,1,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",e3325a446bf385a16225ee9e4eed05d29e8a110e,2015-08-09 11:07:15.552,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",94352c0e8574c8d9485d1a132d4b3e187d85c323,2015-08-01 02:02:53.857,1,0.8,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ab19636fe535521664373dcab57283b63bf8e7a0,2015-07-01 03:05:37.49,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",337d0597cf7e8fbce76355b8206198efe15dbceb,2015-07-16 22:45:19.279,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",172fa312861552685b8fe46eb8e040042836385b,2015-09-15 07:04:55.491,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ca23f051a1924ca6cd398a430e8f0bdb8b13faf2,2015-07-31 03:32:03.835,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1add6237199abc7ab82f970918cca620db78cf2f,2015-07-18 15:11:54.026,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1da6b5efc2038307dd262e1dc124b28adf9e56ae,2015-07-16 23:57:39.037,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",0754c5e134affa56d0834455653bec13f8d632f8,2016-04-05 14:16:21.833,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",c4f6b66f546b9a9c84d1b5f850a2570cfcc162db,2015-06-17 14:33:19.517,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",447c8bcc043f7f2acbc4188fa6eb0d0dc580fc29,2015-06-16 13:35:10.239,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",b7a9499fabdd69015f24aaf33d7dc436d20cb4ee,2015-09-30 13:05:03.199,1,0.9,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",e6241c1a9ed5462d6eacf871138646a31e95176a,2015-07-21 13:33:07.733,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",58b08cbd05da64a20e43529035c6cb119209eb1a,2015-06-26 01:23:59.818,1,1,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",6dd9bee7766768080ad83babd1e8afcd076bb352,2015-06-28 16:07:01.137,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ab9f8a253be355121af8dd92357109dd96b3d524,2015-06-16 08:27:21.349,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",cbd49074f7b79ede773dd163a1a95203a99ed22b,2016-02-24 16:23:50.948,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",199bda56d51f3478aab32b5f3509a225785f9dea,2016-04-03 13:54:17.511,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",fca11ab4be211203534b68cf3c71008e3d7e80d9,2015-07-31 03:14:50.074,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",11f3340d944336d98f0e1189a5db7541adcb6812,2015-09-11 01:49:15.531,1,0.95,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",4376eac67ea74fc5c3a4faaa2dd21c85aed0d5f1,2015-06-20 20:32:54.38,2,0.8,0.8,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",aa4a418c25a55ed4a6b49e5ad281b47863f3eff3,2015-06-18 03:49:27.536,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",264505067173db4e7aa13ff446af58365d1ab1aa,2015-06-20 10:44:33.117,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f3b026938a83fbaf097d018416cbd9b012022631,2015-06-18 21:22:21.28,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",bef393c6b389dabeb3f364b0fa93fca10550ccb6,2015-07-13 19:45:42.235,0,0.2,0.2,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",a0a4d97c1b5c3e82e937eae6ced0d816df0a44f2,2016-04-10 06:39:29.391,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",93b8176e1b79776f0678c49f89724450ced294ee,2015-11-19 22:30:49.588,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",7afa6848bd4d8ccd8b48ab43d9519f7de9318da0,2016-03-18 07:42:57.799,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",6199142c2786b2e8acf22984bd7fb7ecced1115f,2015-10-17 15:05:08.423,1,0.85,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",e5ac68a1cd8a0639ffb3baf90dddd5a6ff32ffad,2015-08-12 10:57:06.889,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",2523de18ab1117a05a435561e22a4f4e4bf97db0,2015-06-22 13:54:27.155,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",82d8b7592d0314ec1b3f5577794032b27f999682,2015-07-20 08:27:37.168,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",bd7e72858ae0603baac83f212b4cf47a036d535b,2015-06-24 10:35:14.004,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",aa8833d973438cc5d23b650607bf6bd310c84afb,2016-03-08 04:52:09.483,2,0.9,0.8,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",7e4057371edb8f1c29899fa57316c56737aac47f,2015-11-12 03:02:49.682,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",68465eb37356bbe034d44c2acad91e191649e3cd,2016-01-02 05:09:07.501,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",2b52e894b8e032a91daccda916b35074295b5e61,2015-07-21 13:40:21.678,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",7b66373b4cf31cefb3c7cb375a53bdcec2f181b8,2015-12-31 00:26:04.449,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",5bfed89cb29dc66020f6e287b5e82747ac86210f,2015-07-06 13:57:59.997,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",cde0f0a9a473fddb756bfe73623c96fc9d502e72,2015-07-20 15:23:48.835,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",8e9af1d3732da6f1c72352ea865b0e4454fdf374,2015-07-05 10:05:42.598,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",a083f3f09d02a79ad21cc7332e8000ff9de716ee,2015-06-20 15:29:54.727,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",7276899476804f26827bb04f744c7755a723c62b,2015-10-30 01:28:35.458,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f9e21d643dedb2adf6f0f1725f1c9fb5357c4cc8,2015-09-06 09:09:17.037,2,0.8,0.8,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",fe9301780ea9587911184235121942669f1a51fa,2015-09-04 22:28:22.42,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ef77176775b641dd13b4e9fb3438e95002db92cd,2015-11-20 10:27:02.104,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",c11251d7cd729979e5123c6128c914e0d3ff6e91,2015-06-15 23:53:44.552,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",8b81a33bf4dfadb4abf51b506523f0e1e8a8f09e,2015-06-28 04:24:45.683,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",db600ccbb90d0e1ad2bb942d58c752c6d3d5cd09,2015-11-30 01:17:21.951,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",b3ec413c029fd999dbc6e57b59cf2aac74ba51fe,2015-06-19 02:32:32.39,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",cbd30298a9130d2c155160791a383ecf2954f238,2015-07-03 20:42:20.585,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",d4361b8a502f14f91bc81803df28fd4b3d2c3b1a,2015-11-21 15:06:45.253,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1e99c64789310b6db6d0f99f8e7a812e61ed1baf,2015-07-01 13:55:06.331,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",80fda2fe2d8ed198e6e02854c431d738e4a8d568,2015-07-30 13:57:20.122,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",4c54b562eb7e0b5ed66f034f590a29c4946eb8a7,2015-06-29 07:48:23.426,1,0.85,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ac06b2392995d6077a9e617305835d0cc0efd01e,2015-08-12 13:30:56.303,1,0.8,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1cc99b9dc7537333d687faf50b647214d0a7130a,2016-03-05 13:09:29.286,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",07e469284e83cd7e1ec428e7647d2f03e2ccb275,2015-12-27 03:38:10.441,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",b484d434f83baf08396e732cde5b92b7405f2a4a,2015-09-18 08:19:03.31,2,0.8,0.8,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f298ed5a7f7d4947a95fa74b00beaf924ffe007d,2015-07-04 08:30:40.256,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",028bcd0f833b2eac915b92ede6dad1fec9a878d0,2016-04-09 08:06:57.857,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",43fe2f1f7c65d5b7559bd3a70a30303f68b52870,2015-07-15 03:05:43.256,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",5efb1cfab8b5dbecb1ebc4b51f47927a3925b28c,2015-09-19 10:32:52.996,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",7ff8c3848294d6942b43f6de34bb02594685e3e6,2015-09-14 02:15:40.375,2,1,0.8,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1b4b82b20dceb853b8912efa80b53cf9f2d4ae9c,2015-06-25 02:02:34.221,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",efed0a8a5dbb65b7354f71a5acde46a4ef3dc06b,2015-07-16 13:29:19.497,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",d5e98fcca4d3ee55581420e8a4cb3541891a6a7a,2015-06-25 00:01:44.923,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",da06f6ebe470c73be8315f8cdfb12fe002b62cf6,2016-03-02 00:46:40.596,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",a97027500f3783d25bae75cd422c505d3161cb2b,2016-01-16 09:43:43.278,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",b25b64a87d12753e7b17df96a85bcd31690f0ec8,2015-06-26 05:53:57.958,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",5992acda2ff6c840617f482245efdc1b84ed542c,2015-07-09 15:11:30.468,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",08cd75777f16e2bacae0839758379338ed5248b5,2015-06-16 01:08:54.539,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",fa2abd46c1ff40d55f979154aa83955b903c4ebf,2015-09-20 06:34:45.367,1,1,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",5809daacbcaa2ad2e3b0fbe71a3dc2e1caf9fb9b,2015-06-17 14:31:24.943,1,0.95,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",718a3f4efdaa82b1dfddd97df77387176a483d07,2015-08-14 22:08:56.182,1,1,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",81670607e06cbfc054f0430dd6ca148c0d52b1b7,2015-11-26 03:42:08.555,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",2adc42f38a8f082eb1939ebc718ba40046f04e9a,2015-06-26 03:08:40.471,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",db8be940a0d63ffc282d4ac71900070daf35bc8d,2015-09-23 19:49:23.68,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",e67072286bd87c9a80d2d8db99074a5815b73f23,2016-02-05 13:22:17.797,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",687024dc2e9749b9ea486f528fcf973621a9e34e,2015-08-02 12:10:36.685,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f997c8fa658f998cb67947357b9877ade3531ff1,2016-01-28 08:24:56.214,1,1,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",756594ef875827325587f08aa5936e7de341f722,2015-08-13 12:06:51.051,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",ee648b28449b76927fcf96da76563c045163d64b,2015-07-03 09:22:06.795,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",6e3976bedf210133840dee137970a1de110e2a04,2015-08-10 16:37:37.638,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f6dd8a67b58f6e8866d681024e871bca68d6ca32,2015-09-09 16:17:15.207,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",0205e72427b34260a278c620daf344e94f549fd0,2015-06-16 13:24:48.449,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",a217bcc43bb581b35884ccfdf454e37ca25bcabc,2015-07-06 04:52:53.278,1,0.85,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",12ec9c771e9ea3ec3a1083469839a278094a6a43,2015-11-30 09:13:52.976,2,0.8,0.8,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",12cd14ea2a848012e9c59f1ff109e53a84a11bff,2015-09-10 15:21:28.371,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",c3f19fdaca6dfaf2991bfafafcecd8176556eeb7,2015-11-25 15:28:11.04,2,0.8,0.8,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1f5822f7f72c18c57ba32b3f3642508693837a29,2015-06-19 13:43:19.139,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",c0e59f8e5278c8efb6e39939eab2c1df1c0d4ca9,2015-06-21 21:42:37.44,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f6ade061caf02d9a409b9f4e0f31ba0fa41af46f,2015-07-05 05:23:36.856,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",fa4c58b1bbeda73f80462efb508e4b56101d1605,2015-06-20 14:14:35.873,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",f604e689125275aeb69fcc5c742df42fab84c74e,2016-03-03 15:15:43.731,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",207e42bfd5cb8912cecd282e6c7e988cb09acfce,2015-06-23 03:29:23.12,1,0.9,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",02f5a9b17827f88a733244aa24c4143f00d872ba,2015-09-27 18:19:39.785,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",455da889908c5d12c76d62390090b17b495d9e7c,2015-07-12 20:39:01.95,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",4d320ff0c32a158d113fd03369699826f1211b76,2015-08-29 08:03:57.498,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",69f80c0166ab5a5074c46973723f9201f67762c7,2015-07-17 13:11:32.593,2,0.9,0.9,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",6c0eabeb2e44b3ab6bb1244e4dbbcceae40db076,2015-06-22 21:44:30.743,1,0.8,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",11071c8d7eac63a429e570065758a1177b17b727,2015-06-20 15:31:59.846,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",8f2953a5614f1cdb2bf8c0889383db21ab143add,2015-08-26 18:32:48.829,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",301503ce77c8f20e0c4128846fc14c33128d02b0,2015-06-24 02:18:20.204,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1a552200e74120dde54fde7057807d713139b661,2015-07-04 13:52:49.549,2,0.85,0.85,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",3218c235718b9cd15cb3da8d6c3b403bb0b6bc08,2016-02-16 06:50:34.198,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",c710be8881a245d374902ee955e761fe9df5782b,2015-06-26 14:18:47.33,1,0.9,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",fd0c82542136148dd913aeb3ab3d43b73d756d68,2015-06-24 13:57:03.774,2,1,1,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",03272fa163dd2aebe1e8d6a9ead05c9fef9f68ac,2015-09-13 10:52:51.358,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",93db2983bbe878c599ed9652503da38e752aa3fe,2015-06-24 18:34:07.31,2,0.95,0.95,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",fad93115d0f7138b160d296fd528e62cb87b870a,2015-06-21 07:30:25.336,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",08a69274c11ba43e2cadd3245da523228bff9c4b,2015-08-15 08:59:55.326,0,0,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",1cb9aafa7ebfa9d483fe5a6028564904200bdbec,2015-06-16 09:06:49.014,1,1,0,0
"POZJ3uOtEeSoXCIACw4Gzg","gX8vK",efeb58c5df4ed0c2a30db8f7c247a32ba304312e,2015-10-30 16:03:33.625,0,0,0,0
