course_id,taiwan_user_id,course_grade_ts,course_passing_state_id,course_grade_overall_passed_items,course_grade_overall,course_grade_verified_passed_items,course_grade_verified
"POZJ3uOtEeSoXCIACw4Gzg",7276899476804f26827bb04f744c7755a723c62b,2015-11-10 16:04:40.302,2,8,0.973429,8,0.973429
"POZJ3uOtEeSoXCIACw4Gzg",f9e21d643dedb2adf6f0f1725f1c9fb5357c4cc8,2015-08-27 03:24:55.943,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",fe9301780ea9587911184235121942669f1a51fa,2015-09-04 22:27:37.44,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",ef77176775b641dd13b4e9fb3438e95002db92cd,2015-11-20 10:27:02.129,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",db600ccbb90d0e1ad2bb942d58c752c6d3d5cd09,2015-12-07 02:46:21.141,0,1,0.1575,1,0.1575
"POZJ3uOtEeSoXCIACw4Gzg",b3ec413c029fd999dbc6e57b59cf2aac74ba51fe,2015-06-19 02:32:32.404,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",cbd30298a9130d2c155160791a383ecf2954f238,2015-07-03 20:42:20.611,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",d4361b8a502f14f91bc81803df28fd4b3d2c3b1a,2015-11-21 15:06:45.306,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",c0cf6400e343851cf3f368b31fda392be9bb9e40,2015-11-15 11:48:51.381,0,0,0.063,0,0.063
"POZJ3uOtEeSoXCIACw4Gzg",4c54b562eb7e0b5ed66f034f590a29c4946eb8a7,2015-08-19 20:51:09.843,0,4,0.4275,3,0.351
"POZJ3uOtEeSoXCIACw4Gzg",ac06b2392995d6077a9e617305835d0cc0efd01e,2015-08-12 13:30:56.337,0,1,0.072,0,0
"POZJ3uOtEeSoXCIACw4Gzg",1cc99b9dc7537333d687faf50b647214d0a7130a,2016-04-16 04:26:05.064,0,6,0.613429,5,0.532
"POZJ3uOtEeSoXCIACw4Gzg",07e469284e83cd7e1ec428e7647d2f03e2ccb275,2015-12-27 02:39:02.61,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",b484d434f83baf08396e732cde5b92b7405f2a4a,2015-09-18 08:19:03.409,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",028bcd0f833b2eac915b92ede6dad1fec9a878d0,2016-04-09 08:06:57.897,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",43fe2f1f7c65d5b7559bd3a70a30303f68b52870,2015-07-15 03:05:43.278,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",5efb1cfab8b5dbecb1ebc4b51f47927a3925b28c,2015-09-26 09:52:51.347,0,2,0.1575,2,0.1575
"POZJ3uOtEeSoXCIACw4Gzg",7ff8c3848294d6942b43f6de34bb02594685e3e6,2015-09-14 02:15:40.399,0,1,0.09,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",1b4b82b20dceb853b8912efa80b53cf9f2d4ae9c,2015-06-25 02:02:34.254,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",efed0a8a5dbb65b7354f71a5acde46a4ef3dc06b,2015-07-16 13:25:54.792,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",d5e98fcca4d3ee55581420e8a4cb3541891a6a7a,2015-07-11 11:47:27.805,0,2,0.162,2,0.162
"POZJ3uOtEeSoXCIACw4Gzg",b25b64a87d12753e7b17df96a85bcd31690f0ec8,2015-06-26 05:53:57.978,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",fa2abd46c1ff40d55f979154aa83955b903c4ebf,2015-11-03 17:15:21.205,1,8,0.977929,4,0.64
"POZJ3uOtEeSoXCIACw4Gzg",5809daacbcaa2ad2e3b0fbe71a3dc2e1caf9fb9b,2015-07-11 14:41:40.466,0,3,0.243,0,0
"POZJ3uOtEeSoXCIACw4Gzg",718a3f4efdaa82b1dfddd97df77387176a483d07,2015-08-17 22:20:05.161,0,2,0.18,0,0
"POZJ3uOtEeSoXCIACw4Gzg",81670607e06cbfc054f0430dd6ca148c0d52b1b7,2015-12-11 14:15:59.024,0,7,0.793,7,0.793
"POZJ3uOtEeSoXCIACw4Gzg",db8be940a0d63ffc282d4ac71900070daf35bc8d,2015-09-29 21:37:36.309,0,5,0.401143,5,0.401143
"POZJ3uOtEeSoXCIACw4Gzg",e67072286bd87c9a80d2d8db99074a5815b73f23,2016-02-05 13:22:17.802,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",f997c8fa658f998cb67947357b9877ade3531ff1,2016-02-05 09:02:48.706,0,2,0.162,0,0
"POZJ3uOtEeSoXCIACw4Gzg",6e3976bedf210133840dee137970a1de110e2a04,2015-09-27 08:21:31.877,2,8,0.969143,8,0.969143
"POZJ3uOtEeSoXCIACw4Gzg",f6dd8a67b58f6e8866d681024e871bca68d6ca32,2015-10-10 13:17:18.927,0,4,0.324,4,0.324
"POZJ3uOtEeSoXCIACw4Gzg",a217bcc43bb581b35884ccfdf454e37ca25bcabc,2015-07-06 04:52:53.299,0,1,0.0765,0,0
"POZJ3uOtEeSoXCIACw4Gzg",12ec9c771e9ea3ec3a1083469839a278094a6a43,2015-11-30 09:13:52.996,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",12cd14ea2a848012e9c59f1ff109e53a84a11bff,2015-10-17 03:19:58.074,0,6,0.73,6,0.73
"POZJ3uOtEeSoXCIACw4Gzg",c3f19fdaca6dfaf2991bfafafcecd8176556eeb7,2015-11-25 15:28:11.05,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",1f5822f7f72c18c57ba32b3f3642508693837a29,2015-06-26 02:25:01.876,2,8,0.951143,8,0.951143
"POZJ3uOtEeSoXCIACw4Gzg",c0e59f8e5278c8efb6e39939eab2c1df1c0d4ca9,2015-06-27 14:56:44.557,0,2,0.162,2,0.162
"POZJ3uOtEeSoXCIACw4Gzg",207e42bfd5cb8912cecd282e6c7e988cb09acfce,2015-06-23 01:09:24.68,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",02f5a9b17827f88a733244aa24c4143f00d872ba,2015-10-07 10:40:14.422,0,5,0.396643,5,0.396643
"POZJ3uOtEeSoXCIACw4Gzg",4d320ff0c32a158d113fd03369699826f1211b76,2015-07-16 08:15:20.725,0,0,0.0259286,0,0
"POZJ3uOtEeSoXCIACw4Gzg",69f80c0166ab5a5074c46973723f9201f67762c7,2015-07-17 13:11:32.611,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",6c0eabeb2e44b3ab6bb1244e4dbbcceae40db076,2015-06-22 21:44:30.772,0,1,0.072,0,0
"POZJ3uOtEeSoXCIACw4Gzg",11071c8d7eac63a429e570065758a1177b17b727,2015-06-28 12:56:05.682,0,2,0.171,2,0.171
"POZJ3uOtEeSoXCIACw4Gzg",8f2953a5614f1cdb2bf8c0889383db21ab143add,2015-10-09 18:46:13.775,2,8,0.957762,8,0.957762
"POZJ3uOtEeSoXCIACw4Gzg",301503ce77c8f20e0c4128846fc14c33128d02b0,2015-06-22 15:56:17.802,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",1a552200e74120dde54fde7057807d713139b661,2015-07-04 13:52:49.574,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",c710be8881a245d374902ee955e761fe9df5782b,2015-07-08 14:14:02.078,0,1,0.144,0,0
"POZJ3uOtEeSoXCIACw4Gzg",fd0c82542136148dd913aeb3ab3d43b73d756d68,2015-07-13 09:19:46.245,2,8,0.995714,8,0.995714
"POZJ3uOtEeSoXCIACw4Gzg",93db2983bbe878c599ed9652503da38e752aa3fe,2015-06-24 18:34:07.338,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",1cb9aafa7ebfa9d483fe5a6028564904200bdbec,2015-06-16 09:06:49.034,0,1,0.09,0,0
"POZJ3uOtEeSoXCIACw4Gzg",ef4f10492601010380f46ab567133a8dbbf82179,2015-10-14 03:16:49.954,0,5,0.631,5,0.631
"POZJ3uOtEeSoXCIACw4Gzg",b3559e7c3a06b5c1257d0111ba23346ae81d0014,2015-10-31 16:54:53.748,2,8,0.968929,8,0.968929
"POZJ3uOtEeSoXCIACw4Gzg",a0be94154eb17de49a71e809ecf28826d9ebfc12,2015-07-10 17:34:51.538,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",4bac07bc5371b212dddae80be18725c472c5c6d7,2015-10-19 05:37:05.956,0,3,0.335357,1,0.198
"POZJ3uOtEeSoXCIACw4Gzg",23ff4819b94d12ab26e390381b71b28558ad1c9c,2015-12-20 23:40:31.822,0,2,0.171,2,0.171
"POZJ3uOtEeSoXCIACw4Gzg",6a5a0b116c94c36fbe78c57281edb6aba2c12569,2015-08-03 07:22:05.339,2,8,0.968714,8,0.968714
"POZJ3uOtEeSoXCIACw4Gzg",19ce7d8af1048d78da18d14edb528d0bd5cbb34a,2015-07-13 13:34:51.643,0,1,0.072,0,0
"POZJ3uOtEeSoXCIACw4Gzg",3011db3acdc5843aff7bf7d967cf69ff630bfa88,2015-10-27 07:00:18.263,2,8,0.950929,8,0.950929
"POZJ3uOtEeSoXCIACw4Gzg",6aa0369fefd4770c442deface042e692698b1ec1,2015-07-29 16:49:29.287,2,8,0.978143,8,0.978143
"POZJ3uOtEeSoXCIACw4Gzg",e11ea882d1515c86f435758929f7a8512d259743,2015-11-09 07:51:12.536,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",753d5b90305caff73199ffa972a4cbd95bfac56c,2015-06-24 03:21:16.029,0,0,0.036,0,0.036
"POZJ3uOtEeSoXCIACw4Gzg",d31126db9e2f9cff0053cc2b55afd67e7248ee0a,2016-01-30 07:01:39.122,0,1,0.18,0,0
"POZJ3uOtEeSoXCIACw4Gzg",5d8bba3e545b97a6030a10f9020bf96ff4fadb74,2015-10-06 15:16:51.224,2,8,0.938286,8,0.938286
"POZJ3uOtEeSoXCIACw4Gzg",1c4c161d16b29cf8a733a672c02f83e9d9e389b8,2016-02-17 10:12:33.741,0,7,0.8965,7,0.8965
"POZJ3uOtEeSoXCIACw4Gzg",83d0edc14e577a0351c9f8cc0c25f6d45a4d0618,2016-03-16 09:04:53.677,0,3,0.234,3,0.2205
"POZJ3uOtEeSoXCIACw4Gzg",a6aae366c549d6c039c512cb1ca2d3d881d96122,2015-08-30 14:40:18.549,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",a06cacd3a89754bcd411340eebc280e708e82a1b,2015-11-16 00:13:37.902,0,3,0.2385,0,0
"POZJ3uOtEeSoXCIACw4Gzg",bb524dbed5b535ae58d2dbc4ec7ffc2e9ccaa012,2015-06-18 08:51:54.343,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",cbeef12195a0549c77f9d7dc8279c4338d243295,2015-06-26 20:40:23.357,0,0,0.0405,0,0
"POZJ3uOtEeSoXCIACw4Gzg",2b7ea38cbf92186516506d9daa9f69fb71e1f54a,2016-03-13 08:40:24.081,0,7,0.748857,7,0.748857
"POZJ3uOtEeSoXCIACw4Gzg",446c7df837aa8df78e384d11fa80475757a5c5e4,2015-06-26 12:30:35.738,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",cd2fc8d062f726a8a0db52e16aa345ec597634b1,2015-08-30 15:28:36.192,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",61065fcfa16a95255d6baf023d2bce3640d5c168,2015-07-02 07:45:41.347,0,2,0.162,0,0
"POZJ3uOtEeSoXCIACw4Gzg",f4bdc6a18e007fa44608d5edf326f5a4dbb365c0,2015-08-28 14:21:15.174,2,8,0.947476,8,0.947476
"POZJ3uOtEeSoXCIACw4Gzg",e7e88045f4b7df8f29479f8507e98c00ed02e670,2015-08-12 16:20:39.057,2,8,0.93931,8,0.93931
"POZJ3uOtEeSoXCIACw4Gzg",766837137e0fa786537a87af9b44c672d6614dc2,2015-11-29 11:41:59.869,2,8,0.947071,8,0.947071
"POZJ3uOtEeSoXCIACw4Gzg",3e7d8e10e3c0085e8cb68f59b60ee6cd0d6e17e6,2015-08-06 11:50:10.592,1,8,0.950714,0,0
"POZJ3uOtEeSoXCIACw4Gzg",c75f4471a42ba49589c5c42b58b925d03e8fe8d4,2015-07-03 06:48:08.847,0,0,0.0675,0,0.0675
"POZJ3uOtEeSoXCIACw4Gzg",63fa0e27acf8f5bd055b737503802fc4d3787ebe,2015-07-15 02:26:59.585,0,0,0.0045,0,0
"POZJ3uOtEeSoXCIACw4Gzg",5fc6ffa45275dd27dde5780f3be28b1d2350acf3,2016-01-08 10:03:45.953,2,8,0.951143,8,0.951143
"POZJ3uOtEeSoXCIACw4Gzg",ecfe83be3b0d2586f95f6e740c359bbaee1dabe7,2015-12-13 12:58:39.708,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",ca2ea7d6a86e830bc172b6da43d6391e283212d7,2015-08-25 10:19:43.859,0,2,0.1755,2,0.1755
"POZJ3uOtEeSoXCIACw4Gzg",2ec5ea116c984289f6dd73b75aab76918ba295aa,2015-08-03 04:12:32.717,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",f6ae357022836765a6c24db1af3a7c113174304f,2015-07-27 03:32:57.847,0,2,0.1575,2,0.1575
"POZJ3uOtEeSoXCIACw4Gzg",07817d0557dbe07af85d3e83c7c2fcf054d36a94,2015-07-27 18:19:23.596,2,8,0.960571,8,0.960571
"POZJ3uOtEeSoXCIACw4Gzg",f81b020f440b6d86ae8fa799abc59f9f1bebda18,2015-07-07 19:17:14.257,2,8,0.946857,8,0.946857
"POZJ3uOtEeSoXCIACw4Gzg",8fd58f7ff7274e5693b2eeacb0e3c3afe7da8f5f,2016-04-16 11:19:19.922,0,4,0.3195,4,0.3195
"POZJ3uOtEeSoXCIACw4Gzg",54324819a00d79f3988e246cd5a4a96b10e7ded6,2015-06-30 11:47:43.914,2,8,0.960357,8,0.951357
"POZJ3uOtEeSoXCIACw4Gzg",9ac244a5479a17b77dc8372f204ec61812413017,2015-12-02 07:00:06.003,2,8,0.982,8,0.982
"POZJ3uOtEeSoXCIACw4Gzg",d8be7dd579cec94b6c398c32f6203dcd463bcf56,2015-11-13 03:53:42.692,0,1,0.072,0,0
"POZJ3uOtEeSoXCIACw4Gzg",c97940c940267b5d215c7a6ec53313b4c66cd8e5,2015-06-29 10:12:12.634,0,4,0.333429,4,0.333429
"POZJ3uOtEeSoXCIACw4Gzg",740e57469c6cc4363548def39ab204978ad91cb7,2015-07-21 08:20:52.48,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",4f0668bd418679db5b5d47764144196733b4a542,2015-09-14 04:00:04.187,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",c0e45319f34b8b1f667e4e3215cf138d7b300bd0,2015-06-16 09:59:21.556,0,0,0.0405,0,0.0405
"POZJ3uOtEeSoXCIACw4Gzg",35fec556b1b16811264a5de5e97fea9b1c650c80,2015-07-09 11:59:30.182,0,2,0.162,2,0.162
"POZJ3uOtEeSoXCIACw4Gzg",4a735bb2ccd5b72ba22c1cead3685ffe6e315d8e,2015-07-16 11:53:29.485,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",6148df23d1aef56df387d41214560a707b25c827,2015-08-15 15:50:20.007,2,8,0.946429,8,0.946429
"POZJ3uOtEeSoXCIACw4Gzg",bd5931f8a1e357dbb16d0b463d7ae50208a835ca,2015-08-02 15:49:06.458,2,8,0.9685,8,0.9685
"POZJ3uOtEeSoXCIACw4Gzg",1f8ed722ec93234d92ca3be6d03d53942b3d4a17,2016-01-29 15:55:29.88,0,3,0.261,0,0
"POZJ3uOtEeSoXCIACw4Gzg",2d8c7f4c614a27e2fe888234d57de24a57ec5899,2015-07-03 22:13:23.908,1,8,0.9955,0,0
"POZJ3uOtEeSoXCIACw4Gzg",7e08040cf6ccc9a4aad1cfc9288d0c6f68699258,2015-11-21 13:15:07.599,0,0,0.0675,0,0.0675
"POZJ3uOtEeSoXCIACw4Gzg",5b5c4087d28cef59b0709c655edbaf0cc769bbce,2015-09-09 14:07:24.704,0,1,0.0765,0,0
"POZJ3uOtEeSoXCIACw4Gzg",a69d95b41164754e995a7ea0aac32360519e7843,2015-08-13 12:35:04.508,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",738cc8f42f95a392468db35da7bb4f373f682822,2015-08-30 17:50:35.616,2,8,0.959929,8,0.959929
"POZJ3uOtEeSoXCIACw4Gzg",03ef2ae2c61d168e5bac1400fe0d4cc62fc50046,2016-01-27 10:35:26.717,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",9354848d26d01909097a2209e749c300e68ee513,2015-09-16 19:09:38.527,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",0df91dc3647c5eb054c5f5ea3e95c373ba6fc98f,2015-09-11 02:53:15.466,0,0,0.063,0,0
"POZJ3uOtEeSoXCIACw4Gzg",9356a3baf73af44f80f7a0800f00aefbfd7fd3b0,2015-11-22 12:29:45.551,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",9e68e199e16a3d524e0c88e688ef20d1ef203af3,2015-10-23 05:27:58.632,0,3,0.243,0,0
"POZJ3uOtEeSoXCIACw4Gzg",237ff54e52743c7ace608501e574fa70b4740914,2015-08-11 15:00:40.409,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",d0ddfa7216c78aa0a0df86ccf1935dfff464f3eb,2015-08-05 14:35:36.807,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",72de447ed873b2601693eb87055a7c42b7dc4ac3,2016-03-28 17:01:14.302,0,7,0.7305,7,0.7305
"POZJ3uOtEeSoXCIACw4Gzg",f1343a20bdffd62bb85ad58b91417751e35e7c0e,2016-01-24 16:01:15.213,0,3,0.279,3,0.279
"POZJ3uOtEeSoXCIACw4Gzg",553296dc645484dc053e7fd3379465677acd8661,2015-08-30 15:33:54.945,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",53754897f5c58497beee164d67153a775b10c3c9,2015-08-14 12:20:02.168,2,8,0.973643,8,0.973643
"POZJ3uOtEeSoXCIACw4Gzg",fa0de3fc3eadcf0182985146770485221074b446,2015-10-01 04:52:37.364,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",a62ae8af1420f9aa42eccfe5a6faa0317dc82594,2015-11-23 15:00:34.396,0,4,0.3705,0,0
"POZJ3uOtEeSoXCIACw4Gzg",9ae6ee0025667d357d94784e7cc4bacc846a30cb,2015-07-18 17:55:02.65,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",63938adbb65e9c6ac852a731b83c08893b664740,2015-07-06 01:13:54.84,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",6f7324909537480298c27c163f64d68e08f6427d,2015-12-24 17:04:49.211,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",74a0a4774873a822d07f5f28c018506e83aba23a,2015-07-16 19:52:27.192,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",7093cbd88fc744e4c4fdc17d6276d587120f09ad,2015-06-22 13:37:52.041,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",0d6bf93234cdaaddcd7627ec3ad3a05f2ee684a8,2015-07-09 14:11:30.347,0,6,0.586643,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",d3703a38e54e34a86265881f46a38a2c2a9f7c71,2016-01-30 10:16:54.256,2,8,0.958191,8,0.958191
"POZJ3uOtEeSoXCIACw4Gzg",31be60fdc92dea34c65abc7fae9164309c907a71,2015-07-21 11:15:17.702,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",3e10baffc34bc3bad8d42fe66446de8daa364430,2015-08-05 19:25:19.53,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",c3b4a29bc00da1419d07e11b283f77ad70f4aa9b,2015-09-30 16:20:50.854,0,5,0.6085,5,0.6085
"POZJ3uOtEeSoXCIACw4Gzg",1723fcbb725607bc6eef0914733332f73d5d81cb,2015-10-01 08:38:26.504,0,1,0.09,0,0
"POZJ3uOtEeSoXCIACw4Gzg",21ccb4d9d3e7fdbe5ec5e5f255798aae1a49aa87,2015-10-24 15:17:22.98,0,2,0.1665,2,0.1665
"POZJ3uOtEeSoXCIACw4Gzg",185ef563a13672471c9dee737d4bbd1b30775d61,2015-09-06 04:32:25.69,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",bc5ffb3eb69a42bb69bf10e8e55bbdb9f88e343f,2015-06-23 20:31:03.356,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",c1a30ba62145aa141dec057766670162f1382a5e,2015-09-18 07:11:24.726,0,0,0.0675,0,0
"POZJ3uOtEeSoXCIACw4Gzg",65b0961b97d7a4684ab353fce0d1c9115fe9f56e,2015-12-30 13:13:50.273,0,4,0.361714,0,0
"POZJ3uOtEeSoXCIACw4Gzg",a4574ebb28f420749655e3b464febfd84ff4a3fe,2015-07-10 15:17:52.571,0,2,0.1575,2,0.1575
"POZJ3uOtEeSoXCIACw4Gzg",42ecdfc1dd48213cea72a408ea72cf484b13e40c,2015-06-29 14:18:28.592,0,0,0.108,0,0
"POZJ3uOtEeSoXCIACw4Gzg",9a7ce99328a0141d9612b4955738606891bd1afd,2015-07-03 05:47:07.877,0,4,0.474214,0,0
"POZJ3uOtEeSoXCIACw4Gzg",3663943a7a9f7566bb23414a2ff92be7271f887e,2015-07-13 06:55:38.344,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",6bd76824e4b11c46901a2dd02eac76737f3cde53,2015-08-20 16:09:01.291,0,2,0.1575,2,0.1575
"POZJ3uOtEeSoXCIACw4Gzg",a0053b965f68473f081d356155b0ffeed79c824e,2015-09-28 18:24:39.891,0,3,0.243,3,0.243
"POZJ3uOtEeSoXCIACw4Gzg",ca51974fc967441434b25a16c1cadba851f43695,2015-12-06 06:58:38.309,2,8,0.966548,8,0.966548
"POZJ3uOtEeSoXCIACw4Gzg",b8570f1b053130edfa599531a1769735e79cd871,2015-07-11 06:31:20.383,0,5,0.600143,5,0.600143
"POZJ3uOtEeSoXCIACw4Gzg",e5527484df7ffddf661504363c41ae72d69890e8,2015-11-21 14:56:57.402,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",ebb9f8a3f73de11aa4c458189bc89cdc727e4fb8,2015-09-01 04:12:14.63,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",2b4077e94350c99e95f524b671a2dff51bca9ce6,2015-12-28 22:08:22.095,0,2,0.162,2,0.162
"POZJ3uOtEeSoXCIACw4Gzg",f3a3d4ec5f451f6b6d254e49be358eb9766e1506,2015-09-22 13:34:45.045,0,3,0.225,3,0.225
"POZJ3uOtEeSoXCIACw4Gzg",9e7677c1f0f5a32e756c1c071bc976546c615987,2016-03-30 15:03:38.045,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",d7ff5630e32d5de88541a6148119cd8398a2c345,2016-01-21 03:37:08.911,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",98513e5761b13232862f4f6722272503036d0b1c,2015-07-05 14:08:42.286,0,0,0.063,0,0.063
"POZJ3uOtEeSoXCIACw4Gzg",372fedca893bf4a6095610b36dae051861020dad,2016-01-19 03:04:46.632,0,0,0.027,0,0
"POZJ3uOtEeSoXCIACw4Gzg",67d1426c60ae2442b7a4a8823e1241ca7467e5d2,2015-07-09 15:44:15.756,0,1,0.207,0,0
"POZJ3uOtEeSoXCIACw4Gzg",ace8fab36136aec89f42f2455ac4f959fb9f86fb,2015-06-19 17:16:16.18,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",0163632e6842345251a85d1960d9269d8d1babe0,2015-07-25 06:44:46.893,0,3,0.252,0,0
"POZJ3uOtEeSoXCIACw4Gzg",74be72ce08a86587aa643fc28d2eac67e073e3ed,2015-08-05 12:50:24.048,2,8,1,8,1
"POZJ3uOtEeSoXCIACw4Gzg",d2886a732f0bed15d818c7605d553454810b6970,2015-11-02 06:35:54.157,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",0a89af044baabc3985f403edafbadf8608b1102c,2015-11-08 14:40:31.972,0,1,0.153,1,0.153
"POZJ3uOtEeSoXCIACw4Gzg",ca5e033b90dbf0edbcad002a767545e8b74f8e08,2015-10-23 13:41:55.345,0,3,0.3435,2,0.267
"POZJ3uOtEeSoXCIACw4Gzg",40f863a57486fce4329410a77a81ca0439891048,2015-06-19 06:35:27.117,0,1,0.09,0,0
"POZJ3uOtEeSoXCIACw4Gzg",cb2e2a65e59b63ae442bdec1c3198e66e1bd4e81,2015-09-22 04:26:03.202,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",4cdb01f04bba1cd8bc0d0cea90c51f5f22e1a474,2015-09-27 16:55:53.523,2,8,0.960143,8,0.960143
"POZJ3uOtEeSoXCIACw4Gzg",09e754de591c797da79506b6c5f49016ee4ad7e4,2015-06-29 01:07:54.069,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",d29f7797cff008408eef1757a1a921b6df8d6be4,2015-08-10 14:07:39.553,0,5,0.383357,0,0
"POZJ3uOtEeSoXCIACw4Gzg",2a2a010b78a4490139dec59ffe7ae57bccb98744,2015-07-23 00:10:08.126,0,2,0.1665,2,0.1665
"POZJ3uOtEeSoXCIACw4Gzg",e6ef104f6c3198abc3bfbfb2f81184a74512f5e0,2015-11-10 16:06:34.057,2,8,0.924357,8,0.924357
"POZJ3uOtEeSoXCIACw4Gzg",a2d84a05bdfc25073fd21b0b324054738211c183,2016-01-24 18:19:03.214,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",971babff3099d028fe3e2432f72ea2802b2c72a9,2015-06-16 04:54:21.766,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",34648459a8a36572a4564684d55251d78f86860b,2016-02-17 10:41:50.156,2,8,0.913595,8,0.913595
"POZJ3uOtEeSoXCIACw4Gzg",775ee662aa359d2aae31af836948fe82be66bb5e,2016-01-06 14:08:03.972,1,8,0.956071,0,0
"POZJ3uOtEeSoXCIACw4Gzg",157cb5acc3da4054fbe4499b8db3a6fad8bc69cd,2015-11-09 09:37:14.854,0,0,0.099,0,0.099
"POZJ3uOtEeSoXCIACw4Gzg",ca0a9437282810a93a165ea2f31248b24014eeea,2015-11-10 13:18:01.196,0,3,0.2385,2,0.162
"POZJ3uOtEeSoXCIACw4Gzg",88fa26003e2aa531c24a774bfa8c67fdd59a30c9,2015-10-06 15:46:52.557,2,8,0.91231,8,0.91231
"POZJ3uOtEeSoXCIACw4Gzg",7cf8aca9e1f0a4ec4c3662cafacd4b36c0889079,2016-02-27 22:43:36.073,2,8,0.935214,8,0.935214
"POZJ3uOtEeSoXCIACw4Gzg",1411c298cb507b2ff422176eba78010f05d8c067,2015-06-17 11:48:11.763,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",7901e024dc36f9c8b23279559882692a9d5efd40,2015-08-23 05:12:59.905,0,2,0.162,2,0.162
