peer_review_id,peer_submission_id,taiwan_peer_assignments_user_id,peer_review_created_ts,peer_review_first_visible_to_submitter_ts,peer_review_marked_helpful_ts,peer_review_rated_ts,peer_review_rating
"0FDTfjFfEeW4tSIAC0KBsw","svtETS9iEeWOkCIAC4UG7w",46af36fff4259bf00ae99ddf2b5afc19fd6eee17,2015-07-23 17:25:29.128,2015-07-23 17:25:29.128,,,
"gm3Q34PMEeWL6AoNmIctaQ","74l7CHf3EeWGywq_F70CwQ",41e7cad9b6ae525291188a512e3bf6b4c4fc09ce,2015-11-05 14:50:08.947,2015-11-05 14:50:08.947,,,
"tengubwFEeWi8RIB1mPJMw","74l7CHf3EeWGywq_F70CwQ",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-16 04:00:41.753,2016-01-16 04:00:41.753,,,
"Omk8CYBnEeWe6Qot63L7mQ","74l7CHf3EeWGywq_F70CwQ",3bda43928c172de3dabf80f17413a339f077b90a,2015-11-01 07:07:35.463,2015-11-01 07:07:35.463,,,
"FdK-9X3fEeWm8Qoa9oQ92w","74l7CHf3EeWGywq_F70CwQ",2360d068070278d2270335fc928d3fdea8cf07fc,2015-10-29 01:48:00.198,2015-10-29 01:48:00.198,,,
"cd0po3lnEeWb4g4qCdqdUQ","74l7CHf3EeWGywq_F70CwQ",f63ab7c94f5e192753a8da5dfc0fbb97adf3d75a,2015-10-23 09:21:30.358,2015-10-23 09:21:30.358,,,
"u--9KU7GEeWbVQrsfyQbuw","7a3GXk5aEeWxHxIGetKceQ",29f194c1ddeb6b09f83157807679fc170c9cfa35,2015-08-30 03:25:16.821,2015-08-30 03:25:16.821,,,
"h7LJT08FEeWbVQrsfyQbuw","7a3GXk5aEeWxHxIGetKceQ",6e8bd0af7bb61904091f941c1f3041a3f4a9afe3,2015-08-30 10:54:47.474,2015-08-30 10:54:47.474,,2015-08-30 10:57:48.708,1
"MOwDCE7sEeWUBw792DK9fQ","7a3GXk5aEeWxHxIGetKceQ",d4641a2fba5fe71b459b1cbf35e226ca7aa10f43,2015-08-30 07:53:24.469,2015-08-30 07:53:24.469,,,
"EocOjE8QEeWBRg5dvElQww","7a3GXk5aEeWxHxIGetKceQ",04432246e35086fdf58b635d46269e1fc79a8e71,2015-08-30 12:10:15.358,2015-08-30 12:10:15.358,,,
"lKUHJa4uEeWacw7zR2f1aQ","7a3GXk5aEeWxHxIGetKceQ",e7763a5e251891e3a8c41c660e6b9b9e0a67e7ad,2015-12-29 13:17:59.024,2015-12-29 13:17:59.024,,,
"IWwKWGReEeW4MQo4aS2dkw","OMVpMGKcEeWc1Q7arAoKFQ",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-09-26 14:51:55.51,2015-09-26 14:51:55.51,,,
"bUk33GOVEeW9SwpOIwYy_Q","OMVpMGKcEeWc1Q7arAoKFQ",40834b74f854d621fc30efeb07d64e12d06f0ccd,2015-09-25 14:55:13.946,2015-09-25 14:55:13.946,,,
"91sINiRQEeWd3iIAC7VAtA","Asce2x72EeWmISIAC9QOog",5e2e365c7fec311e7a2267c9582ec60e4711c7e0,2015-07-07 02:36:27.059,,,,
"TGQpXCTTEeWmISIAC9QOog","Asce2x72EeWmISIAC9QOog",86a9244e2329ca2c187ddbdb5c17df8078a19ce7,2015-07-07 18:09:24.30,,,,
"0Qqr6iUQEeWeGSIACxeHVw","Asce2x72EeWmISIAC9QOog",4ee56b584fb926aaaca32967b4c30d575244e8e4,2015-07-08 01:29:46.151,,,,
"sYGq7nh1EeWXygocDxikNQ","8605DnSwEeWqXg7D-Kwb-Q",d6b8ba7913943b6cd68b90917ea0bb1f16697634,2015-10-22 04:30:58.924,2015-10-22 13:07:17.029,,,
"C4w_FHcfEeWy9BLlActDnw","8605DnSwEeWqXg7D-Kwb-Q",31c659342b97eeb0eaea438994433876b29da0e9,2015-10-20 11:38:12.61,2015-10-22 13:07:17.029,,,
"j4oM9ni5EeWPJBI9QEQKiQ","8605DnSwEeWqXg7D-Kwb-Q",2360d068070278d2270335fc928d3fdea8cf07fc,2015-10-22 12:36:47.714,2015-10-22 13:07:17.029,,,
"n5CC5Hc4EeWqXg7D-Kwb-Q","8605DnSwEeWqXg7D-Kwb-Q",c71c0aa7942d4c174858a6bc415feb568d36dcd4,2015-10-20 14:41:18.359,2015-10-22 13:07:17.029,,,
"riIYHHi9EeWb4g4qCdqdUQ","8605DnSwEeWqXg7D-Kwb-Q",2239f72b54b99f6d05bee84c0b72e130914a74f4,2015-10-22 13:06:17.029,2015-10-22 13:07:17.029,,,
"ckhak08VEeWxHxIGetKceQ","paR5zEKYEeWBHArcQOD9cw",57421bd9b24a697b32ea556f87fa0e12591d4390,2015-08-30 12:48:43.492,2015-09-06 02:05:47.325,,,
"iElhvE4NEeWoNAol4TlMSw","paR5zEKYEeWBHArcQOD9cw",38864bf9c60211f26c859f0102bba785316ffbcd,2015-08-29 05:19:33.272,2015-09-06 02:05:47.325,,,
"Li4B3lImEeWUBw792DK9fQ","paR5zEKYEeWBHArcQOD9cw",85e3a7ce33ed33610e9132aa683474f5811b75f4,2015-09-03 10:26:04.167,2015-09-06 02:05:47.325,,,
"pjlhbFQ7EeWxHxIGetKceQ","paR5zEKYEeWBHArcQOD9cw",035eb41874c3d4ae425ae15ec5f01f98cb5cd0d8,2015-09-06 02:04:47.325,2015-09-06 02:05:47.325,,,
"BNPc709BEeWpgBJUo9Z-Uw","paR5zEKYEeWBHArcQOD9cw",c3f2e8d9a893147d5219589ed0304a3c5a535ec5,2015-08-30 18:00:37.713,2015-09-06 02:05:47.325,,,
"bOIQMTZWEeWddiIAC9pDDA","qm191DUMEeWNVyIAC0uErA",72d935fdc9c29cb327d6ca2245e51985bc9dc2fb,2015-07-30 01:00:52.651,2015-07-30 01:00:52.651,,,
"7pfFrT6OEeWeYyIAC1WQXA","qm191DUMEeWNVyIAC0uErA",2a597fc689734c2f0fb4bfeacce2cd9de179892c,2015-08-09 12:05:31.387,2015-08-09 12:05:31.387,,,
"kg4deDUSEeWPACIACw4G5w","qm191DUMEeWNVyIAC0uErA",e0ad8c914bbca7a84d2ff8e1ddcfae3991272200,2015-07-28 10:22:38.075,2015-07-28 10:22:38.075,,2015-07-28 10:42:58.889,2
"koCD_TWAEeWddiIAC9pDDA","qm191DUMEeWNVyIAC0uErA",501060b389ed284d25b04e1715f7111e2554f65b,2015-07-28 23:30:03.465,2015-07-28 23:30:03.465,,,
"faxfUDU3EeWj5iIACwIAYw","qm191DUMEeWNVyIAC0uErA",61c94b2717c022e173f42b4427eedd1c34a4883d,2015-07-28 14:46:55.259,2015-07-28 14:46:55.259,,,
"za23pTjdEeWV8SIACyyfnQ","tKJ4SixFEeWeoSIAC0aC-w",9b01023c8f3d1754748b3883e9d32c11c5d0a488,2015-08-02 06:14:59.431,,,,
"8T8N8C4vEeWTqyIAC44O4Q","tKJ4SixFEeWeoSIAC0aC-w",98cc525da58728185ca46e6482b3b55394447066,2015-07-19 16:05:15.045,2015-07-21 15:52:17.287,,,
"UrrUYi_AEeWyOiIAC7aEiQ","tKJ4SixFEeWeoSIAC0aC-w",c153fb597394feaf773214df83cb08b3ea29c811,2015-07-21 15:51:17.287,2015-07-21 15:52:17.287,,,
"K-ZCOi7vEeWOkCIAC4UG7w","tKJ4SixFEeWeoSIAC0aC-w",a543cc923235b958772d1625f518d0b26bd0acb4,2015-07-20 14:54:07.324,2015-07-21 15:52:17.287,,,
"PoZsNS7FEeWeoSIAC0aC-w","tKJ4SixFEeWeoSIAC0aC-w",b3507728f90d4daa0336a5995a1e6a1d04fd756f,2015-07-20 09:53:59.71,2015-07-21 15:52:17.287,,,
"kLn6oy-YEeWeoSIAC0aC-w","tKJ4SixFEeWeoSIAC0aC-w",15ef4daf3c76c48adaee851f693f2772f10fddf5,2015-07-21 11:06:41.431,2015-07-21 15:52:17.287,,,
"wZwlYsPeEeW4VAonMO7H9Q","uwJ3Q7zIEeWXjwr0-3YODw",f30fc0507a0bba319e3b0a7697fa0683afc07b4c,2016-01-26 03:42:00.306,2016-01-26 03:43:00.306,,,
"iE355L1rEeWgOgqFA-9kqQ","uwJ3Q7zIEeWXjwr0-3YODw",abd9b4bd13fe02ffcf42fe0027e853a9b9067fba,2016-01-17 22:42:05.063,2016-01-26 03:43:00.306,,,
"7x_ipsLtEeW4VAonMO7H9Q","uwJ3Q7zIEeWXjwr0-3YODw",4de8e74714cddde11e6b68631a0f679c9ae2dbd0,2016-01-24 22:58:07.955,2016-01-26 03:43:00.306,,,
"35m2Xr0PEeWSBRJpSArseQ","uwJ3Q7zIEeWXjwr0-3YODw",4276f2020b9059f18f2bc57f16029f943066aa34,2016-01-17 11:45:57.822,2016-01-26 03:43:00.306,,,
"a2urZsjxEeW4vA7MzR1oIQ","uwJ3Q7zIEeWXjwr0-3YODw",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-01 14:38:11.956,,,,
"9_2mbb3UEeWtFA5RrsHG3Q","uwJ3Q7zIEeWXjwr0-3YODw",c35afd094b1721881500b556e062bc3a7d0321e9,2016-01-18 11:16:49.598,2016-01-26 03:43:00.306,,,
"Xu_sxtCTEeWOeA4jiPAy1w","7ffUh7teEeWSsApeh9GXiQ",13a4f1571f5e9a47788722c59eeefc64c87ad416,2016-02-11 07:45:07.622,2016-02-11 07:45:07.622,,,
"qijlTb6GEeWSBRJpSArseQ","7ffUh7teEeWSsApeh9GXiQ",8d4e33a32f86985ce3f306b26a2c20f92a35c889,2016-01-19 08:28:49.437,2016-01-19 08:28:49.437,,,
"SikRjr9cEeWDvA7IZIDNqQ","7ffUh7teEeWSsApeh9GXiQ",c5293c6aa41d321ae4f86bc83910f2c981c5d2cd,2016-01-20 09:58:00.677,2016-01-20 09:58:00.677,,,
"iDyEvy6KEeWBXCIACyUiNQ","e2jmzyqpEeWmViIAC5MTmg",22bfc8b0828c72fd9a009ab789b2850423cd2db0,2015-07-20 02:53:43.07,2015-07-20 02:54:43.07,,,
"JO6kyC4NEeWOkCIAC4UG7w","e2jmzyqpEeWmViIAC5MTmg",1ee2e08bb588f4adcaf62960cd0c54f3d76da582,2015-07-19 11:56:09.374,2015-07-20 02:54:43.07,,,
"LnpXxyxKEeWyOiIAC7aEiQ","e2jmzyqpEeWmViIAC5MTmg",ba8eac5f73da289d55a7aa38cd6686dfb8fd35cb,2015-07-17 06:08:02.364,2015-07-20 02:54:43.07,,,
"1Czwqi40EeWOkCIAC4UG7w","e2jmzyqpEeWmViIAC5MTmg",98cc525da58728185ca46e6482b3b55394447066,2015-07-19 16:40:13.756,2015-07-20 02:54:43.07,,,
"1bwytCyYEeWBXCIACyUiNQ","e2jmzyqpEeWmViIAC5MTmg",22d16c3b76bc5b2d79135f6624f573e0c5d7406b,2015-07-17 15:31:03.72,2015-07-20 02:54:43.07,,,
"4Wdj4h8dEeWM2iIAC0KUpw","tdeCFR3UEeWM2iIAC0KUpw",589a9c4a996fa095a41f2bf9f820c2bff2a00f4b,2015-06-30 11:48:10.083,2015-06-30 11:48:10.083,,,
"UtRJbR5xEeWM2iIAC0KUpw","tdeCFR3UEeWM2iIAC0KUpw",886cf393678490d95231905fbc743a30bb1d3cbe,2015-06-29 15:12:57.445,2015-06-29 15:12:57.445,,,
"8O88cR4IEeWA7CIAC5WDNQ","tdeCFR3UEeWM2iIAC0KUpw",4ee56b584fb926aaaca32967b4c30d575244e8e4,2015-06-29 02:45:45.545,2015-06-29 02:45:45.545,,,
"iIgBuR42EeWYoCIAC5MBcw","tdeCFR3UEeWM2iIAC0KUpw",000d51d9cb30100ce2feabb8221a3432f278e1cc,2015-06-29 08:12:07.235,2015-06-29 08:12:07.235,,,
"igHGUCSUEeWd3iIAC7VAtA","tdeCFR3UEeWM2iIAC0KUpw",ff1b18122d689833e3c4b029cc2ae3eb3bf1647a,2015-07-07 10:40:09.38,2015-07-07 10:40:09.38,,,
"40ikvYNxEeWL6AoNmIctaQ","cG_x4oB9EeWe6Qot63L7mQ",2360d068070278d2270335fc928d3fdea8cf07fc,2015-11-05 04:01:27.24,2015-11-05 04:02:27.24,,,
"AGm3XYJUEeWXhBLVaZurhQ","cG_x4oB9EeWe6Qot63L7mQ",4edd3c446794072408107a2287977e49bbf1b222,2015-11-03 17:55:00.046,2015-11-05 04:02:27.24,,,
"k__0ooHvEeWA9w4ipzCZ2Q","cG_x4oB9EeWe6Qot63L7mQ",1b183e995a01c4683f79cfbc7848337c9deb2c40,2015-11-03 05:56:08.486,2015-11-05 04:02:27.24,,,
"15J3NICkEeWtPQ4SI9a3Aw","cG_x4oB9EeWe6Qot63L7mQ",4880402f0de6e4388a93eab317bf381d4dbb3a59,2015-11-01 14:28:38.436,2015-11-05 04:02:27.24,,,
"E9--HoKbEeWXhBLVaZurhQ","cG_x4oB9EeWe6Qot63L7mQ",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-11-04 02:23:46.964,2015-11-05 04:02:27.24,,,
"--ifz6ogEeWMNQ43fvJXFw","O8-41ZWWEeWB8gqILqx0tQ",360ff01f9d21ab8c31ccb4559831fd0354f302fd,2015-12-24 09:30:34.667,2015-12-24 09:30:34.667,,,
"O4az6pznEeWBRQosCjHAHw","O8-41ZWWEeWB8gqILqx0tQ",989d4ef7ebf55fc0511c87efa4aaa2bf4a2b1e08,2015-12-07 13:34:25.473,2015-12-07 13:34:25.473,,,
"I2Yjz5oiEeWy0Q7ABZMsnQ","O8-41ZWWEeWB8gqILqx0tQ",27b49b449139522508e2509d2c50f1dc0beca337,2015-12-04 00:58:31.813,2015-12-04 00:58:31.813,,,
"V2zDz6pmEeWRTArgYkB6yQ","O8-41ZWWEeWB8gqILqx0tQ",c35afd094b1721881500b556e062bc3a7d0321e9,2015-12-24 17:47:03.48,2015-12-24 17:47:03.48,,,
"AWyUTUZMEeWPFgp1wk3USw","Po2rdTbPEeWV8SIACyyfnQ",ad5542abe9bf42ba0763ccdac31632bc8e5fe3c0,2015-08-19 08:26:36.002,2015-08-19 08:26:36.002,,,
"ST9m8TkQEeWF2iIACyygBg","Po2rdTbPEeWV8SIACyyfnQ",9b01023c8f3d1754748b3883e9d32c11c5d0a488,2015-08-02 12:16:21.582,2015-08-02 12:16:21.582,,,
"PZLg1DpiEeW2ASIACxeTpg","Po2rdTbPEeWV8SIACyyfnQ",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-08-04 04:35:31.891,2015-08-04 04:35:31.891,,,
"khrOcpyCEeWChArRogRtAQ","Po2rdTbPEeWV8SIACyyfnQ",a7f50e3ed6bf34e49522766f249dfe0871967c9e,2015-12-07 01:33:51.558,2015-12-07 01:33:51.558,,,
"ood1yj9TEeWGtiIAC7XhOg","Po2rdTbPEeWV8SIACyyfnQ",996a7e325dafb83de8a18bf487658a07bb0a6981,2015-08-10 11:33:34.629,2015-08-10 11:33:34.629,,,
"usjxEiqWEeWOKyIACimMGQ","WufZ-SkEEeWuEiIACxeVug",e6089f659a648bae34a06ab189c38a72077dd2a3,2015-07-15 02:10:57.186,2015-07-15 02:10:57.186,,,
"rJoFJClHEeWmXSIAC00EeA","WufZ-SkEEeWuEiIACxeVug",98ba933261a69322f1c0307ec625c688b5b2d595,2015-07-13 10:12:31.986,2015-07-13 10:12:31.986,,,
"XBETwSkwEeWmXSIAC00EeA","WufZ-SkEEeWuEiIACxeVug",d6cac301cb29e7c07e4b90507cbe339d4d1711c7,2015-07-13 07:25:38.446,2015-07-13 07:25:38.446,,,
"_Tg4TyrCEeWw8CIACnuItg","WufZ-SkEEeWuEiIACxeVug",8a048e4c53417f8b21e1b4c8fdd241771cb177be,2015-07-15 07:27:46.501,2015-07-15 07:27:46.501,,,
"RI1fLioaEeWNCiIACzABLQ","WufZ-SkEEeWuEiIACxeVug",efac54368ed2078dfbef29da808957a51d5790bc,2015-07-14 11:20:01.23,2015-07-14 11:20:01.23,,,
"yg93tx8_EeWM2iIAC0KUpw","kYrWEh3WEeWHGCIACznL2w",c87626e829f9368c1f3c19e4075e00ca2bc8c32a,2015-06-30 15:50:53.808,2015-06-30 15:50:53.808,,,
"SG8BxCI6EeWYoCIAC5MBcw","kYrWEh3WEeWHGCIACznL2w",cbd49ab901f3d640c79d443f8e5b8a25ea5c95ba,2015-07-04 10:49:02.335,2015-07-04 10:49:02.335,,,
"bZhV-B6NEeWA7CIAC5WDNQ","kYrWEh3WEeWHGCIACznL2w",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-29 18:34:08.259,2015-06-29 18:34:08.259,,,
"3ioKHx34EeWM2iIAC0KUpw","kYrWEh3WEeWHGCIACznL2w",6e7df10fefe3579832ddf2e2a5d0f01a5df7d983,2015-06-29 00:50:42.106,2015-06-29 00:50:42.106,,,
"VsLfBiErEeWM2iIAC0KUpw","kYrWEh3WEeWHGCIACznL2w",50079a48ef9148dc324dfe7cfb4f5810d4c4c9db,2015-07-03 02:29:32.759,2015-07-03 02:29:32.759,,,
"FM-D5x5XEeWYoCIAC5MBcw","kYrWEh3WEeWHGCIACznL2w",e892fd006179b19171ff716d698a96fb0d9f4680,2015-06-29 12:05:06.48,2015-06-29 12:05:06.48,,,
"kKxzyB9KEeWd3iIAC7VAtA","kYrWEh3WEeWHGCIACznL2w",4fbe8b07b3f629d8ed2c69a51907f51b08913250,2015-06-30 17:08:01.993,2015-06-30 17:08:01.993,,,
"jvJtTB36EeWM2iIAC0KUpw","kYrWEh3WEeWHGCIACznL2w",505518d8611279c6f07dc6738a7849ccea41c0fb,2015-06-29 01:02:48.195,2015-06-29 01:02:48.195,,,
"fcDlRYNkEeW9yQ6NDqh2LQ","fSqP_IExEeWFDQ4Rhv_F_Q",61c94b2717c022e173f42b4427eedd1c34a4883d,2015-11-05 02:25:33.443,2015-11-05 02:25:33.443,,,
"lTPfy4LjEeWXhBLVaZurhQ","fSqP_IExEeWFDQ4Rhv_F_Q",307fcbefe73043b5797304324575949c64c495f9,2015-11-04 11:02:47.706,2015-11-04 11:02:47.706,,,
"rChUEoNOEeW93g4-ZzZ2VQ","fSqP_IExEeWFDQ4Rhv_F_Q",41e7cad9b6ae525291188a512e3bf6b4c4fc09ce,2015-11-04 23:49:22.368,2015-11-04 23:49:22.368,,,
"KgHpmILoEeW_TQrOC1clnQ","fSqP_IExEeWFDQ4Rhv_F_Q",4b9c5f87231b0de568a4276322d24d8d80e5f627,2015-11-04 11:35:35.346,2015-11-04 11:35:35.346,,,
"exs7iu8SEeWCWg4sBTB7QQ","KFmvVeG-EeWchRLuIyhEMw",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 03:10:35.85,2016-03-21 03:10:35.85,,,
"elYPL-RoEeW9lxKw6HUZ1Q","KFmvVeG-EeWchRLuIyhEMw",6a4d4509d2226d685d154326c30d607573ddf8e1,2016-03-07 13:28:28.486,2016-03-07 13:28:28.486,,,
"GOfxm-RIEeWkNw7bGPYHLw","KFmvVeG-EeWchRLuIyhEMw",b5b9c5ea4f41e8c1ef0dd62398037e41ecf7375c,2016-03-07 09:36:41.13,2016-03-07 09:36:41.13,,,
"RwD5a29JEeWb4g4qCdqdUQ","h38lPV9_EeWtThIg5CtnjQ",1ee2e08bb588f4adcaf62960cd0c54f3d76da582,2015-10-10 12:20:21.921,2015-10-10 12:20:21.921,,,
"aHSdkWXkEeWC5xInmpgAVw","h38lPV9_EeWtThIg5CtnjQ",501060b389ed284d25b04e1715f7111e2554f65b,2015-09-28 13:25:38.409,2015-09-28 13:25:38.409,,,
"I2MsvWWWEeWjjQ6zloxUzw","h38lPV9_EeWtThIg5CtnjQ",608df9f8874387f5103300a03d8520ce7b485a50,2015-09-28 04:05:21.787,2015-09-28 04:05:21.787,,,
"n5kZS8AiEeWc7QoaaZlQOQ","h38lPV9_EeWtThIg5CtnjQ",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-21 09:37:44.37,2016-01-21 09:37:44.37,,,
"aFD2xWTbEeWjjQ6zloxUzw","h38lPV9_EeWtThIg5CtnjQ",a0d0a11405ebef6905195bf152f4a2fafa56ce62,2015-09-27 05:48:41.542,2015-09-27 05:48:41.542,,,
"85cQpWKZEeW9lgqcHapJBw","h38lPV9_EeWtThIg5CtnjQ",2551e88bb58e9490fab51182c2562b7df4f9fb95,2015-09-24 08:55:06.095,2015-09-24 08:55:06.095,,,
"sv54OEOuEeWPFgp1wk3USw","vb84jEGbEeWBGw50Rft1Mw",29ce842a884926c48d96b5a64d0195e0b00ffe56,2015-08-16 00:35:31.106,2015-08-17 09:05:11.194,,,
"zxKVQEKVEeWWIQr4OsvVww","vb84jEGbEeWBGw50Rft1Mw",55adcad37b5ccd8e075a08594cf9829e0f2ed059,2015-08-14 15:04:49.633,2015-08-17 09:05:11.194,,,
"_M46J0RZEeWxOxIbgUSIFQ","vb84jEGbEeWBGw50Rft1Mw",98d3906edcaae12470e3857b3ffb75f02e526bab,2015-08-16 21:01:38.882,2015-08-17 09:05:11.194,,,
"1nnJZEHAEeWH9A5JyVdXvQ","vb84jEGbEeWBGw50Rft1Mw",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-13 13:40:19.25,2015-08-17 09:05:11.194,,,
"7MwSIkS-EeWPFgp1wk3USw","vb84jEGbEeWBGw50Rft1Mw",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-08-17 09:04:11.194,2015-08-17 09:05:11.194,,,
"iPAHAX1SEeWDzg4yGnIlTw","0FIQC3fQEeWgtQq7brjg6Q",50327d42a75ab787fff7845bb5f6de8002da764d,2015-10-28 09:01:54.289,2015-10-28 14:32:11.418,,,
"ULKtm31UEeWb4g4qCdqdUQ","0FIQC3fQEeWgtQq7brjg6Q",1b183e995a01c4683f79cfbc7848337c9deb2c40,2015-10-28 09:14:38.928,2015-10-28 14:32:11.418,,,
"GpfGYX1TEeWdPxJ-h_8T7w","0FIQC3fQEeWgtQq7brjg6Q",d1ba9bcf1a1019f7b8f3d690ee23240170b0355d,2015-10-28 09:05:58.658,2015-10-28 14:32:11.418,,,
"DmnDoXn8EeWXygocDxikNQ","0FIQC3fQEeWgtQq7brjg6Q",2360d068070278d2270335fc928d3fdea8cf07fc,2015-10-24 03:05:18.52,2015-10-28 14:32:11.418,,,
"iRqpwX2AEeWtPhJmZh_6JQ","0FIQC3fQEeWgtQq7brjg6Q",0ec16d94ee696861739acea838a54cd1c60bb6e1,2015-10-28 14:31:11.418,2015-10-28 14:32:11.418,,,
"wAMZjRrLEeWYoCIAC5MBcw","AN4PaBplEeWHGCIACznL2w",2d52c45f6d61f2caa5057cb61164659e1ea05ddf,2015-06-24 23:50:10.678,2015-06-24 23:50:10.678,,,
"m5mF1hrpEeWM2iIAC0KUpw","AN4PaBplEeWHGCIACznL2w",50079a48ef9148dc324dfe7cfb4f5810d4c4c9db,2015-06-25 03:23:54.49,2015-06-25 03:23:54.49,,,
"Zrv_3Xp_EeWPJBI9QEQKiQ","AN4PaBplEeWHGCIACznL2w",7599f95de00347fe2043668b4ffbe28da042aae8,2015-10-24 18:45:30.77,2015-10-24 18:45:30.77,,,
"bjy3hx4JEeWA7CIAC5WDNQ","AN4PaBplEeWHGCIACznL2w",4ee56b584fb926aaaca32967b4c30d575244e8e4,2015-06-29 02:49:15.768,2015-06-29 02:49:15.768,,,
"txxfEhrpEeWd3iIAC7VAtA","AN4PaBplEeWHGCIACznL2w",b90e3d8eeb9b515d7a8868b3c4a3159e74211e30,2015-06-25 03:24:40.646,2015-06-25 03:24:40.646,,,
"FOWNO2JNEeWqGw6RaHDb6w","nbzBi2AOEeWDhgohTpATMw",147837d15feb8959444352f82739c9112763ee70,2015-09-23 23:44:50.726,2015-09-28 23:47:23.216,,,
"IBcnGWY7EeWC5xInmpgAVw","nbzBi2AOEeWDhgohTpATMw",460bf4da80d194ae6b42e3a4803cd4631e36bc9d,2015-09-28 23:46:23.216,2015-09-28 23:47:23.216,,,
"DdwmDmTzEeW_BRK9nue8nw","nbzBi2AOEeWDhgohTpATMw",0d607cfdbf6343a78779229f0e2ffa0c3ce0754e,2015-09-27 08:37:57.703,2015-09-28 23:47:23.216,,,
"6hklVWWfEeW1ShIhri4C5Q","nbzBi2AOEeWDhgohTpATMw",9346aaed9d151ea33522dd871d029f18d45adabc,2015-09-28 05:15:20.639,2015-09-28 23:47:23.216,,,
"3nlZN2V9EeWC5xInmpgAVw","nbzBi2AOEeWDhgohTpATMw",013cb39a48b63289a33882bd6177ddb5bb62b2df,2015-09-28 01:11:38.248,2015-09-28 23:47:23.216,,,
"UE6DNz66EeWm9SIAC5HAew","hwVToDhqEeWF2iIACyygBg",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-09 17:16:03.683,2015-08-09 17:16:03.683,,,
"48513FCxEeWxHxIGetKceQ","hwVToDhqEeWF2iIACyygBg",bea4018528f72a8d965bb898cee0444bb0d1b06f,2015-09-01 14:01:06.606,2015-09-01 14:01:06.606,,,
"n5dVujmaEeWPACIACw4G5w","hwVToDhqEeWF2iIACyygBg",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-08-03 04:46:36.991,2015-08-03 04:46:36.991,,2015-08-03 06:44:00.819,1
"hcKlvj_YEeWm9SIAC5HAew","hwVToDhqEeWF2iIACyygBg",370ee76da8fa75cf13eff16cbb73b0d666e25608,2015-08-11 03:24:49.428,2015-08-11 03:24:49.428,,,
"T12ZejkCEeWj5iIACwIAYw","hwVToDhqEeWF2iIACyygBg",98cc525da58728185ca46e6482b3b55394447066,2015-08-02 10:36:18.892,2015-08-02 10:36:18.892,,2015-08-02 11:05:14.463,1
"nu4Z3IXkEeWA9w4ipzCZ2Q","EMNFnYU9EeWTlApPZ_t2iQ",4fb089f4f1ad2609e43df0e2072036f6ebbddb4b,2015-11-08 06:47:47.011,2015-11-08 06:47:47.011,,,
"zeIcRoYZEeWFYRKN6-z0qQ","EMNFnYU9EeWTlApPZ_t2iQ",370a9b5f7eea6b1090d604af744c08b78601e010,2015-11-08 13:08:29.112,2015-11-08 13:08:29.112,,,
"BskVJIYTEeWA9w4ipzCZ2Q","EMNFnYU9EeWTlApPZ_t2iQ",d1729d3dcc03b9df4752ef9592669f07484f79a8,2015-11-08 12:19:58.101,2015-11-08 12:19:58.101,,,
"hq8bfoZLEeW_TQrOC1clnQ","EMNFnYU9EeWTlApPZ_t2iQ",6f27cf4310c99e919afdfae57068b9db2e377d8f,2015-11-08 19:04:24.496,2015-11-08 19:04:24.496,,,
"7xegWH_WEeWZiRK7avAQuw","adrwZH2AEeWqXg7D-Kwb-Q",bdcb381805bb27a8b00a8404fec37b57c09e98ea,2015-10-31 13:54:41.57,2015-10-31 13:54:41.57,,,
"mlrXDX8lEeWNtQ7GfsGVkQ","adrwZH2AEeWqXg7D-Kwb-Q",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-10-30 16:45:18.483,2015-10-30 16:45:18.483,,,
"eQt4gpOAEeW70BJZtLVfGQ","R-7LJpJXEeWuoA7BXrrLbQ",fbd82a165b8d3fb81b9a34cd5e4688c119ee1304,2015-11-25 14:26:10.056,2015-11-25 14:26:10.056,,,
"6Wy_y5bFEeW0dw6k4EUmPw","R-7LJpJXEeWuoA7BXrrLbQ",cd5592c77d0fc19279f643697bc64bb8cc5077e3,2015-11-29 18:20:47.361,2015-11-29 18:20:47.361,,,
"YR1mqpP3EeWB8gqILqx0tQ","R-7LJpJXEeWuoA7BXrrLbQ",33add26b58f1aeca0be02faf061b0bd7263d9757,2015-11-26 04:37:20.019,2015-11-26 04:37:20.019,,,
"PRD8q52rEeWIyQ6OVXax3w","R-7LJpJXEeWuoA7BXrrLbQ",57f09e53f5e88187cb5d680d966f2747b67b9bb2,2015-12-08 12:57:29.416,2015-12-08 12:57:29.416,,,
