assessment_question_id,assessment_option_id,assessment_option_display,assessment_option_feedback,assessment_option_correct
"P5FGeuOtEeS_7SIACxCfaQ@1","fc6b789bb258b313dcc0babf096a6b9b","\"動畫\"","\"噢&#xff01;答錯囉&#xff0c;複習本週課程影片尋找答案吧&#xff1a;&#xff09;\"",f
"P4X7y-OtEeS_7SIACxCfaQ@3","dea62344060abe66f3ff873e13f03e85","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>BIM/nD</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",f
"P4X7y-OtEeS_7SIACxCfaQ@1","dea62344060abe66f3ff873e13f03e85","\"BIM/nD\"","\"噢&#xff01;答錯囉&#xff0c;複習本週課程影片尋找答案吧&#xff1a;&#xff09;\"",f
"OWgSi-BzEeSwcCIAC45I6w@22","i8dbioedvnm48w9317sg4qf","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>屬於平行投影的一種</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"OWgSi-BzEeSwcCIAC45I6w@21","i8dbioedvnm48w9317sg4qf","\"屬於平行投影的一種\"","\"\"",t
"iNVT3-2GEeSCCCIAC1WXbA@1","0.11779746878892183","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>投影：表達立體物件於紙面</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QFCemuOtEeS_7SIACxCfaQ@2","273","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>(140,130)</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Qbt4nuOtEeS_7SIACxCfaQ@2","273","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>準線法</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"P2YXkeOtEeS_7SIACxCfaQ@2","92551f2cbf1ebd456e0b544c14bbb789","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>製圖：表達立體物件於紙面</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>正確！</text></co-content>\"}}",t
"P2YXkeOtEeS_7SIACxCfaQ@3","92551f2cbf1ebd456e0b544c14bbb789","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>製圖：表達立體物件於紙面</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",t
"P2YXkeOtEeS_7SIACxCfaQ@1","92551f2cbf1ebd456e0b544c14bbb789","\"製圖&#xff1a;表達立體物件於紙面\\n\"","\"正確&#xff01;\"",t
"v3MCGDvxEeS9XCIAC0GF3g@13","i026oxj9x4yokde1rh02za1","\"讀圖<br />\"","\"\"",t
"v3MCGDvxEeS9XCIAC0GF3g@14","i026oxj9x4yokde1rh02za1","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>讀圖</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"am9gZ0YcEeS5vSIAC0cTlg@18","i0korsot3w301vdrazwv3zt","\"<img src=\\\"https://coursera-forum-screenshots.s3.amazonaws.com/d7/06fc80461e11e49469478dfd661a71/____-2014-09-27-__4.15.55.png\\\" style=\\\"width:242px;height:248px;\\\" /><br />\"","\"\"",f
"am9gZ0YcEeS5vSIAC0cTlg@19","i0korsot3w301vdrazwv3zt","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><img src=\\\"https://coursera-forum-screenshots.s3.amazonaws.com/d7/06fc80461e11e49469478dfd661a71/____-2014-09-27-__4.15.55.png\\\" /></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QkuyrkxMEeSreiIACxAQNA@53","i0vx5yu3ratkj7053du07p8","\"應選擇平行或垂直方位而不需考慮自然或穩定的方位\"","\"\"",f
"QkuyrkxMEeSreiIACxAQNA@52","i0vx5yu3ratkj7053du07p8","\"應選擇平行或垂直方位而不需考慮自然或穩定的方位\"","\"\"",f
"QkuyrkxMEeSreiIACxAQNA@56","i0vx5yu3ratkj7053du07p8","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>應選擇平行或垂直方位而不需考慮自然或穩定的方位</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QkuyrkxMEeSreiIACxAQNA@54","i0vx5yu3ratkj7053du07p8","\"應選擇平行或垂直方位而不需考慮自然或穩定的方位\"","\"\"",f
"QkuyrkxMEeSreiIACxAQNA@55","i0vx5yu3ratkj7053du07p8","\"應選擇平行或垂直方位而不需考慮自然或穩定的方位\"","\"\"",f
"v8n6gwYwEeWbwyIAC9RJUQ@1","0.033104459289461374","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>d</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"v8Yp4gYwEeWbwyIAC9RJUQ@1","0.07061420776881278","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>光投影</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"v8Yp4gYwEeWbwyIAC9RJUQ@2","0.07061420776881278","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>光投影</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"QIGZ6uOtEeS_7SIACxCfaQ@2","483","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>格線與鎖點</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Lhq0Bkw_EeSreiIACxAQNA@85","i0vtzd2t104lpzl1z8934us","\"&lt; (小於)\"","\"決定直線端點後&#xff0c;輸入&lt;即出現輸入角度的欄位。\"",t
"Lhq0Bkw_EeSreiIACxAQNA@86","i0vtzd2t104lpzl1z8934us","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>&lt; (小於)</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>決定直線端點後，輸入&lt;即出現輸入角度的欄位。</text></co-content>\"}}",t
"OVHXr1IAEeSghiIACzYImw@33","i16alie5mafp01kgcbtkafg","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>210度</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"OVHXr1IAEeSghiIACzYImw@32","i16alie5mafp01kgcbtkafg","\"210度\"","\"\"",t
"JSs5DQaDEeW3OCIAC44JnQ@1","0.2659153521526605","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>事務所名稱</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"FU4h41FrEeS7PCIAC00KaA@42","i158erb6q8uhp52vv5mn6zk","\"外切於圓\"","\"\"",t
"FU4h41FrEeS7PCIAC00KaA@43","i158erb6q8uhp52vv5mn6zk","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>外切於圓</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"iNVT3O2GEeSCCCIAC1WXbA@1","0.16449162224307656","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>表達</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QwhrheOtEeS_7SIACxCfaQ@3","117","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>陣列中的物件是一個群組</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QohmbeOtEeS_7SIACxCfaQ@2","117","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>分解</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"QWR_n-OtEeS_7SIACxCfaQ@2","117","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>以1為圓心A一半長度為半徑畫圓</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"P__mMOOtEeS_7SIACxCfaQ@2","117","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>C</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QByWFOOtEeS_7SIACxCfaQ@2","177","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>(100,0)</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Q6CzxeOtEeS_7SIACxCfaQ@3","177","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>圖層中有物件時無法刪除</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Qpl8lOOtEeS_7SIACxCfaQ@2","177","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>點矩形-&gt;按enter-&gt;點擊矩形外直線</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"QYMrUOOtEeS_7SIACxCfaQ@2","177","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>焦距法</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"JTWYfAaDEeW3OCIAC44JnQ@1","0.6668353194836527","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>旋轉角度</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QECY--OtEeS_7SIACxCfaQ@2","244","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>(100＜150)</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Qag_p-OtEeS_7SIACxCfaQ@2","244","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>準線</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QdVpVuOtEeS_7SIACxCfaQ@2","319","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>弧的起點</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QFyFiuOtEeS_7SIACxCfaQ@2","319","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>1.輸入20。2.點選兩條直線。</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"P9lyPuOtEeS_7SIACxCfaQ@2","48","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>長方形</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Q3PXFuOtEeS_7SIACxCfaQ@3","48","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>無法顯示</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QvX0yuOtEeS_7SIACxCfaQ@2","48","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>具立體感</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QTdU8uOtEeS_7SIACxCfaQ@2","48","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>4</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QnFb0uOtEeS_7SIACxCfaQ@3","48","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>維持原本長度</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QnFb0uOtEeS_7SIACxCfaQ@2","48","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>維持原本長度</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QnFb0uOtEeS_7SIACxCfaQ@4","48","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>維持原本長度</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"0ZdXuD5bEeShYyIACy-TtA@75","i06krpx5v1rryldu6p4stwu","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>7</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"0ZdXuD5bEeShYyIACy-TtA@74","i06krpx5v1rryldu6p4stwu","\"7\"","\"\"",f
"_TydWVeREeSpXSIAC1WFBA@4","i1gf28tvqdbb2t7nslcnksn","\"垂直&#xff1a;置中&#xff0c;水平&#xff1a;上方\"","\"\"",f
"_TydWVeREeSpXSIAC1WFBA@5","i1gf28tvqdbb2t7nslcnksn","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>垂直：置中，水平：上方</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"P478h-OtEeS_7SIACxCfaQ@2","4534d432d847679f2d44564b58c93951","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>3D CAD</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>噢！答錯囉，複習本週課程影片尋找答案吧：）</text></co-content>\"}}",f
"P478h-OtEeS_7SIACxCfaQ@1","4534d432d847679f2d44564b58c93951","\"3D CAD\"","\"噢&#xff01;答錯囉&#xff0c;複習本週課程影片尋找答案吧&#xff1a;&#xff09;\"",f
"P478h-OtEeS_7SIACxCfaQ@3","4534d432d847679f2d44564b58c93951","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>3D CAD</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",f
"340rxTvzEeSyOiIACzUIaw@12","i0276fpoy9msocezqi93bxt","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>BIM / nD</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"340rxTvzEeSyOiIACzUIaw@11","i0276fpoy9msocezqi93bxt","\"BIM / nD<br />\"","\"\"",t
"8oKpUD5cEeShYyIACy-TtA@44","i06l01g588zghatfp80qaz7","\"<img src=\\\"https://coursera-forum-screenshots.s3.amazonaws.com/20/ce02103e5d11e4b8ca17ff2084d614/____-2014-09-17-__4.20.26.png\\\" style=\\\"width:189px;height:196px;\\\" /><br />\"","\"\"",f
"8oKpUD5cEeShYyIACy-TtA@45","i06l01g588zghatfp80qaz7","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><img src=\\\"https://coursera-forum-screenshots.s3.amazonaws.com/20/ce02103e5d11e4b8ca17ff2084d614/____-2014-09-17-__4.20.26.png\\\" /></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QGwV_-OtEeS_7SIACxCfaQ@2","359","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>1.點擊(10,2)。2.按enter。3.輸入10。</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QemNruOtEeS_7SIACxCfaQ@2","359","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>滑鼠靠近線段交點時會自動鎖點</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QHHiZeOtEeS_7SIACxCfaQ@2","363","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>1.點擊(10,2)。2.按enter。3.輸入5。</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QesUUeOtEeS_7SIACxCfaQ@2","363","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>滑鼠靠近線段交點時會自動鎖點</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"QHWy--OtEeS_7SIACxCfaQ@2","371","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>1.點擊(35,22)。2.輸入108。3.按enter</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"tBFXiVdrEeSYzSIACyybNw@33","i1g5ak35g8th31inytwaw8x","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>圖案過密，物件看起來像被顏色填滿</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"tBFXiVdrEeSYzSIACyybNw@32","i1g5ak35g8th31inytwaw8x","\"圖案過密&#xff0c;物件看起來像被顏色填滿\"","\"\"",t
"JS9-3waDEeW3OCIAC44JnQ@1","0.07032006094232202","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>物件顏色</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"v8L1fAYwEeWbwyIAC9RJUQ@1","0.08006634865887463","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>點選環形陣列-&gt;選擇環形中心點-&gt;點選想複製的物件-&gt;按Enter-&gt;輸入想要的物件數目與角度</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"v81V-AYwEeWbwyIAC9RJUQ@1","0.18467737757600844","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>等角圖</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"JSs5DQaDEeW3OCIAC44JnQ@1","0.5219909469597042","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>設計者</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"P37P0uOtEeS_7SIACxCfaQ@1","33af861e792291756978dbd7bc78d6aa","\"遊戲引擎\"","\"噢&#xff01;答錯囉&#xff0c;複習本週課程影片尋找答案吧&#xff1a;&#xff09;\"",f
"P37P0uOtEeS_7SIACxCfaQ@2","33af861e792291756978dbd7bc78d6aa","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>遊戲引擎</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>噢！答錯囉，複習本週課程影片尋找答案吧：）</text></co-content>\"}}",f
"P37P0uOtEeS_7SIACxCfaQ@3","33af861e792291756978dbd7bc78d6aa","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>遊戲引擎</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",f
"P30iH-OtEeS_7SIACxCfaQ@1","c36d0e11db615ed4bac02fcb261bf789","\"平面草繪、立體草繪\"","\"正確&#xff01;\"",t
"P30iH-OtEeS_7SIACxCfaQ@2","c36d0e11db615ed4bac02fcb261bf789","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>平面草繪、立體草繪</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>正確！</text></co-content>\"}}",t
"JTWYfAaDEeW3OCIAC44JnQ@1","0.9372340179979801","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>文字起點</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"v3MCGDvxEeS9XCIAC0GF3g@14","i026ng04gx2jjcrfcwgtge0","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>想像</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"v3MCGDvxEeS9XCIAC0GF3g@13","i026ng04gx2jjcrfcwgtge0","\"想像<br />\"","\"\"",f
"J8sD-zv1EeS9XCIAC0GF3g@15","i027ifi9iafkwbv9qq1q3um","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>等距輔助法</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"J8sD-zv1EeS9XCIAC0GF3g@14","i027ifi9iafkwbv9qq1q3um","\"等距輔助法<br />\"","\"\"",t
"QIGZ6uOtEeS_7SIACxCfaQ@2","481","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>公用程式點型式</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"v8ZQ-gYwEeWbwyIAC9RJUQ@1","0.6883410993032157","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>消失法</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Qbt4nuOtEeS_7SIACxCfaQ@2","271","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>焦點法</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"QFCemuOtEeS_7SIACxCfaQ@2","271","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>(130＜140)</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"P3t0bOOtEeS_7SIACxCfaQ@3","5a3d1cd474b80a2142000e112af673aa","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>電腦、尺規</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",f
"P3t0bOOtEeS_7SIACxCfaQ@2","5a3d1cd474b80a2142000e112af673aa","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>電腦、尺規</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>噢！答錯囉，複習本週課程影片尋找答案吧：）</text></co-content>\"}}",f
"P3t0bOOtEeS_7SIACxCfaQ@1","5a3d1cd474b80a2142000e112af673aa","\"電腦、尺規\"","\"噢&#xff01;答錯囉&#xff0c;複習本週課程影片尋找答案吧&#xff1a;&#xff09;\"",f
"QGnMDOOtEeS_7SIACxCfaQ@2","349","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>1.點擊中心點。2.按enter。3.輸入25。</text></co-content>\"}}","{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
